"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","29/957","327/21288",0.0886850152905199,1.9727550736725,3.84596396520461,0.000409361067576416,0.0102743862312841,0.00819531349024987,"ENSG00000116285/ENSG00000185950/ENSG00000135362/ENSG00000137801/ENSG00000130513/ENSG00000175197/ENSG00000164050/ENSG00000168610/ENSG00000184304/ENSG00000145675/ENSG00000092969/ENSG00000181027/ENSG00000073712/ENSG00000130766/ENSG00000173918/ENSG00000117461/ENSG00000121879/ENSG00000140443/ENSG00000100302/ENSG00000174697/ENSG00000019991/ENSG00000171608/ENSG00000149212/ENSG00000107731/ENSG00000198793/ENSG00000096968/ENSG00000105419/ENSG00000171862/ENSG00000121691",29
"GO:1904019","GO:1904019","epithelial cell apoptotic process","18/957","164/21288",0.109756097560976,2.44147106047863,4.0204401476671,0.000432635836302091,0.0108078092564064,0.00862079573467668,"ENSG00000118689/ENSG00000163513/ENSG00000132356/ENSG00000003402/ENSG00000137801/ENSG00000182718/ENSG00000116001/ENSG00000166484/ENSG00000164305/ENSG00000100292/ENSG00000150593/ENSG00000102760/ENSG00000169031/ENSG00000140443/ENSG00000141458/ENSG00000119772/ENSG00000197442/ENSG00000096968",18
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","13/957","98/21288",0.13265306122449,2.95080289168959,4.19947286070786,0.000439959323509809,0.0108652899252559,0.00866664490661227,"ENSG00000116584/ENSG00000134243/ENSG00000003402/ENSG00000012048/ENSG00000137801/ENSG00000164104/ENSG00000132155/ENSG00000162772/ENSG00000145675/ENSG00000100292/ENSG00000019991/ENSG00000135472/ENSG00000135926",13
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","13/957","98/21288",0.13265306122449,2.95080289168959,4.19947286070786,0.000439959323509809,0.0108652899252559,0.00866664490661227,"ENSG00000135821/ENSG00000103485/ENSG00000115419/ENSG00000100033/ENSG00000164933/ENSG00000023909/ENSG00000136877/ENSG00000133943/ENSG00000159423/ENSG00000147576/ENSG00000176974/ENSG00000134056/ENSG00000114021",13
"GO:0048839","GO:0048839","inner ear development","21/957","207/21288",0.101449275362319,2.25668983689973,3.94186276416518,0.000441034028017309,0.0108652899252559,0.00866664490661227,"ENSG00000221869/ENSG00000112837/ENSG00000116132/ENSG00000033867/ENSG00000168234/ENSG00000092969/ENSG00000166341/ENSG00000165533/ENSG00000032742/ENSG00000104313/ENSG00000133216/ENSG00000106571/ENSG00000168214/ENSG00000100360/ENSG00000148400/ENSG00000101384/ENSG00000184564/ENSG00000060718/ENSG00000164619/ENSG00000073111/ENSG00000179295",21
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","16/957","137/21288",0.116788321167883,2.59789945770313,4.0707844707866,0.000444346919752273,0.0108966909770443,0.0086916918006589,"ENSG00000116584/ENSG00000136436/ENSG00000079691/ENSG00000197321/ENSG00000071127/ENSG00000067798/ENSG00000100092/ENSG00000160460/ENSG00000166963/ENSG00000121879/ENSG00000140443/ENSG00000163431/ENSG00000125868/ENSG00000088325/ENSG00000130479/ENSG00000133789",16
"GO:0042063","GO:0042063","gliogenesis","33/957","393/21288",0.083969465648855,1.8678599631482,3.76754605438956,0.000454681665749537,0.0110716021728989,0.00883120885313436,"ENSG00000163884/ENSG00000124766/ENSG00000132970/ENSG00000122877/ENSG00000128342/ENSG00000100242/ENSG00000196569/ENSG00000106615/ENSG00000146122/ENSG00000168542/ENSG00000143507/ENSG00000113580/ENSG00000157368/ENSG00000091136/ENSG00000132155/ENSG00000168610/ENSG00000092969/ENSG00000181027/ENSG00000147883/ENSG00000071127/ENSG00000167552/ENSG00000092621/ENSG00000162407/ENSG00000106571/ENSG00000149256/ENSG00000148400/ENSG00000198793/ENSG00000186575/ENSG00000138311/ENSG00000171862/ENSG00000103257/ENSG00000106462/ENSG00000179295",33
"GO:0008406","GO:0008406","gonad development","24/957","252/21288",0.0952380952380952,2.11852515300791,3.87523704348979,0.000455621488596663,0.0110716021728989,0.00883120885313436,"ENSG00000118689/ENSG00000154734/ENSG00000163661/ENSG00000164104/ENSG00000164442/ENSG00000214274/ENSG00000163083/ENSG00000168556/ENSG00000092969/ENSG00000134363/ENSG00000164305/ENSG00000115884/ENSG00000173757/ENSG00000123610/ENSG00000112715/ENSG00000174697/ENSG00000106003/ENSG00000100206/ENSG00000164292/ENSG00000163659/ENSG00000221829/ENSG00000148400/ENSG00000185551/ENSG00000170315",24
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","18/957","165/21288",0.109090909090909,2.4266742661727,3.99137772271606,0.000465672949205266,0.0112646497124496,0.00898519227068603,"ENSG00000151726/ENSG00000106615/ENSG00000175197/ENSG00000123689/ENSG00000205213/ENSG00000112715/ENSG00000140443/ENSG00000174697/ENSG00000154736/ENSG00000099194/ENSG00000211448/ENSG00000168214/ENSG00000133794/ENSG00000148400/ENSG00000096968/ENSG00000145431/ENSG00000102935/ENSG00000117122",18
"GO:0003279","GO:0003279","cardiac septum development","14/957","112/21288",0.125,2.78056426332288,4.0990057603242,0.000498974001390896,0.0118309888430742,0.00943692988428014,"ENSG00000124766/ENSG00000163513/ENSG00000164442/ENSG00000169855/ENSG00000145362/ENSG00000092969/ENSG00000118257/ENSG00000135679/ENSG00000142871/ENSG00000107882/ENSG00000168214/ENSG00000148400/ENSG00000101384/ENSG00000057657",14
"GO:0061326","GO:0061326","renal tubule development","14/957","112/21288",0.125,2.78056426332288,4.0990057603242,0.000498974001390896,0.0118309888430742,0.00943692988428014,"ENSG00000128342/ENSG00000136997/ENSG00000168621/ENSG00000205213/ENSG00000125430/ENSG00000187498/ENSG00000166341/ENSG00000179222/ENSG00000165533/ENSG00000112715/ENSG00000104313/ENSG00000106571/ENSG00000148400/ENSG00000101384",14
"GO:0048608","GO:0048608","reproductive structure development","29/957","331/21288",0.0876132930513595,1.94891513320516,3.77494511565365,0.000498997470485503,0.0118309888430742,0.00943692988428014,"ENSG00000116285/ENSG00000118689/ENSG00000154734/ENSG00000179593/ENSG00000163661/ENSG00000164104/ENSG00000164442/ENSG00000214274/ENSG00000163083/ENSG00000168556/ENSG00000205213/ENSG00000092969/ENSG00000134363/ENSG00000164305/ENSG00000115884/ENSG00000173757/ENSG00000123610/ENSG00000143869/ENSG00000112715/ENSG00000174697/ENSG00000106003/ENSG00000100206/ENSG00000164292/ENSG00000163659/ENSG00000221829/ENSG00000148400/ENSG00000185551/ENSG00000179295/ENSG00000170315",29
"GO:0007517","GO:0007517","muscle organ development","32/957","379/21288",0.0844327176781003,1.87816477944765,3.74250868911119,0.000501109147631689,0.0118309888430742,0.00943692988428014,"ENSG00000122877/ENSG00000132356/ENSG00000164105/ENSG00000003402/ENSG00000128342/ENSG00000185022/ENSG00000196569/ENSG00000170989/ENSG00000168542/ENSG00000164442/ENSG00000102554/ENSG00000162772/ENSG00000092969/ENSG00000183963/ENSG00000136830/ENSG00000064309/ENSG00000197321/ENSG00000181027/ENSG00000123213/ENSG00000123358/ENSG00000170802/ENSG00000092841/ENSG00000197381/ENSG00000168214/ENSG00000133794/ENSG00000179388/ENSG00000170624/ENSG00000148400/ENSG00000163069/ENSG00000060718/ENSG00000185551/ENSG00000116128",32
"GO:0098727","GO:0098727","maintenance of cell number","21/957","209/21288",0.100478468899522,2.23509471884328,3.89298055647367,0.000501232900604047,0.0118309888430742,0.00943692988428014,"ENSG00000124766/ENSG00000118689/ENSG00000150907/ENSG00000169744/ENSG00000164105/ENSG00000128342/ENSG00000124151/ENSG00000116132/ENSG00000136997/ENSG00000132155/ENSG00000168610/ENSG00000168556/ENSG00000075624/ENSG00000152518/ENSG00000168214/ENSG00000178764/ENSG00000198728/ENSG00000148400/ENSG00000101384/ENSG00000106462/ENSG00000116128",21
"GO:0061035","GO:0061035","regulation of cartilage development","11/957","75/21288",0.146666666666667,3.26252873563218,4.25850849813004,0.00050236334967786,0.0118309888430742,0.00943692988428014,"ENSG00000109906/ENSG00000170365/ENSG00000168646/ENSG00000139567/ENSG00000142871/ENSG00000125965/ENSG00000162878/ENSG00000174697/ENSG00000106571/ENSG00000138669/ENSG00000179295",11
"GO:0048732","GO:0048732","gland development","39/957","495/21288",0.0787878787878788,1.75259808112473,3.67570761597531,0.000517436111729416,0.0121209170504843,0.00966818968860375,"ENSG00000116285/ENSG00000185950/ENSG00000163513/ENSG00000179593/ENSG00000003402/ENSG00000182197/ENSG00000112658/ENSG00000136877/ENSG00000113580/ENSG00000074047/ENSG00000164442/ENSG00000132155/ENSG00000163083/ENSG00000169855/ENSG00000092969/ENSG00000128309/ENSG00000147883/ENSG00000126561/ENSG00000173757/ENSG00000182580/ENSG00000143869/ENSG00000121879/ENSG00000112715/ENSG00000110090/ENSG00000164171/ENSG00000141458/ENSG00000019991/ENSG00000106571/ENSG00000165891/ENSG00000168214/ENSG00000158813/ENSG00000132646/ENSG00000148400/ENSG00000096968/ENSG00000064393/ENSG00000171509/ENSG00000153879/ENSG00000103257/ENSG00000106462",39
"GO:0060538","GO:0060538","skeletal muscle organ development","20/957","195/21288",0.102564102564103,2.28148862631621,3.90028833530334,0.000519208755061897,0.0121209170504843,0.00966818968860375,"ENSG00000122877/ENSG00000132356/ENSG00000164105/ENSG00000003402/ENSG00000185022/ENSG00000164442/ENSG00000102554/ENSG00000162772/ENSG00000136830/ENSG00000064309/ENSG00000197321/ENSG00000181027/ENSG00000123213/ENSG00000123358/ENSG00000170802/ENSG00000092841/ENSG00000133794/ENSG00000148400/ENSG00000185551/ENSG00000116128",20
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","16/957","139/21288",0.115107913669065,2.56051960939086,4.00465899262864,0.000522567955987652,0.0121276538523292,0.00967356326536032,"ENSG00000124766/ENSG00000182197/ENSG00000106615/ENSG00000163251/ENSG00000102554/ENSG00000134363/ENSG00000078699/ENSG00000196230/ENSG00000124762/ENSG00000133794/ENSG00000149577/ENSG00000148400/ENSG00000101384/ENSG00000177706/ENSG00000057657/ENSG00000135414",16
"GO:0038063","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","5/957","16/21288",0.3125,6.95141065830721,5.16665635131892,0.000524034425717927,0.0121276538523292,0.00967356326536032,"ENSG00000108821/ENSG00000187498/ENSG00000169031/ENSG00000134871/ENSG00000154127",5
"GO:0050708","GO:0050708","regulation of protein secretion","27/957","301/21288",0.0897009966777409,1.99535508597257,3.77328783323398,0.000535224368506815,0.0122422336736956,0.00976495729461102,"ENSG00000183044/ENSG00000185950/ENSG00000124766/ENSG00000150907/ENSG00000136999/ENSG00000089041/ENSG00000119714/ENSG00000171132/ENSG00000214274/ENSG00000163083/ENSG00000092969/ENSG00000008130/ENSG00000064115/ENSG00000110090/ENSG00000174697/ENSG00000155897/ENSG00000123612/ENSG00000011347/ENSG00000133794/ENSG00000149577/ENSG00000130529/ENSG00000182621/ENSG00000096968/ENSG00000168811/ENSG00000156675/ENSG00000091428/ENSG00000179295",27
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","17/957","153/21288",0.111111111111111,2.47161267850923,3.96343681344183,0.000535855345986677,0.0122422336736956,0.00976495729461102,"ENSG00000185950/ENSG00000163884/ENSG00000162426/ENSG00000134243/ENSG00000131871/ENSG00000119508/ENSG00000165272/ENSG00000106617/ENSG00000145675/ENSG00000095637/ENSG00000225697/ENSG00000130766/ENSG00000146411/ENSG00000174697/ENSG00000163069/ENSG00000101255/ENSG00000179295",17
"GO:0048593","GO:0048593","camera-type eye morphogenesis","17/957","153/21288",0.111111111111111,2.47161267850923,3.96343681344183,0.000535855345986677,0.0122422336736956,0.00976495729461102,"ENSG00000124766/ENSG00000163251/ENSG00000164442/ENSG00000168610/ENSG00000064309/ENSG00000188501/ENSG00000110400/ENSG00000165533/ENSG00000112715/ENSG00000133216/ENSG00000106571/ENSG00000178764/ENSG00000148400/ENSG00000101384/ENSG00000057657/ENSG00000064393/ENSG00000135414",17
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","9/957","53/21288",0.169811320754717,3.7773703199858,4.39217283015281,0.000538440326831361,0.0122489446265551,0.00977031025305193,"ENSG00000179094/ENSG00000120129/ENSG00000099860/ENSG00000143507/ENSG00000181826/ENSG00000112715/ENSG00000174697/ENSG00000019991/ENSG00000197442",9
"GO:0003177","GO:0003177","pulmonary valve development","6/957","24/21288",0.25,5.56112852664577,4.85053092829185,0.000544571984134323,0.0123359399456868,0.00983970164017905,"ENSG00000169855/ENSG00000092969/ENSG00000154736/ENSG00000168214/ENSG00000148400/ENSG00000101384",6
"GO:0042593","GO:0042593","glucose homeostasis","26/957","286/21288",0.0909090909090909,2.02222855514392,3.77602209394464,0.0005503682047431,0.0124146346943317,0.00990247211820697,"ENSG00000108821/ENSG00000185950/ENSG00000163884/ENSG00000124766/ENSG00000118689/ENSG00000150907/ENSG00000132356/ENSG00000119714/ENSG00000023909/ENSG00000112658/ENSG00000132155/ENSG00000171132/ENSG00000168610/ENSG00000145675/ENSG00000008130/ENSG00000171492/ENSG00000130766/ENSG00000121879/ENSG00000140443/ENSG00000174697/ENSG00000155897/ENSG00000149212/ENSG00000149577/ENSG00000130529/ENSG00000163069/ENSG00000179295",26
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","20/957","196/21288",0.102040816326531,2.26984837822276,3.87484961336453,0.000554376699069786,0.0124525119043154,0.009932684687889,"ENSG00000077684/ENSG00000154734/ENSG00000108604/ENSG00000112576/ENSG00000188215/ENSG00000135679/ENSG00000147883/ENSG00000102760/ENSG00000168309/ENSG00000176390/ENSG00000075624/ENSG00000167797/ENSG00000124762/ENSG00000165891/ENSG00000136235/ENSG00000182621/ENSG00000171862/ENSG00000145632/ENSG00000041515/ENSG00000106462",20
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","27/957","302/21288",0.0894039735099338,1.9887479499263,3.75455146763777,0.000563301005945561,0.0125613977898271,0.0100195369772953,"ENSG00000120129/ENSG00000077684/ENSG00000163697/ENSG00000113456/ENSG00000067369/ENSG00000012048/ENSG00000114670/ENSG00000188215/ENSG00000081377/ENSG00000135679/ENSG00000147883/ENSG00000154767/ENSG00000102760/ENSG00000168309/ENSG00000176390/ENSG00000167797/ENSG00000171792/ENSG00000124762/ENSG00000152518/ENSG00000165891/ENSG00000136235/ENSG00000171862/ENSG00000145632/ENSG00000041515/ENSG00000132612/ENSG00000106462/ENSG00000179295",27
"GO:0035019","GO:0035019","somatic stem cell population maintenance","11/957","76/21288",0.144736842105263,3.21960072595281,4.20556813940567,0.000563923582034888,0.0125613977898271,0.0100195369772953,"ENSG00000124766/ENSG00000169744/ENSG00000128342/ENSG00000136997/ENSG00000132155/ENSG00000168610/ENSG00000152518/ENSG00000168214/ENSG00000178764/ENSG00000198728/ENSG00000116128",11
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","18/957","168/21288",0.107142857142857,2.3833407971339,3.90544654575781,0.000578193226997409,0.0127605604437245,0.0101783980856376,"ENSG00000118689/ENSG00000132356/ENSG00000003402/ENSG00000134318/ENSG00000136997/ENSG00000165272/ENSG00000164442/ENSG00000171132/ENSG00000135679/ENSG00000100292/ENSG00000102760/ENSG00000112715/ENSG00000119772/ENSG00000148400/ENSG00000198793/ENSG00000147140/ENSG00000101460/ENSG00000064393",18
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","8/957","43/21288",0.186046511627907,4.13851425238755,4.46954993857754,0.000578240711502329,0.0127605604437245,0.0101783980856376,"ENSG00000163513/ENSG00000092969/ENSG00000138604/ENSG00000139567/ENSG00000125965/ENSG00000143869/ENSG00000096968/ENSG00000164619",8
"GO:0033500","GO:0033500","carbohydrate homeostasis","26/957","287/21288",0.0905923344947735,2.01518246261728,3.75663409966487,0.000580025474714748,0.0127605604437245,0.0101783980856376,"ENSG00000108821/ENSG00000185950/ENSG00000163884/ENSG00000124766/ENSG00000118689/ENSG00000150907/ENSG00000132356/ENSG00000119714/ENSG00000023909/ENSG00000112658/ENSG00000132155/ENSG00000171132/ENSG00000168610/ENSG00000145675/ENSG00000008130/ENSG00000171492/ENSG00000130766/ENSG00000121879/ENSG00000140443/ENSG00000174697/ENSG00000155897/ENSG00000149212/ENSG00000149577/ENSG00000130529/ENSG00000163069/ENSG00000179295",26
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","14/957","114/21288",0.12280701754386,2.73178243414178,4.02233400253431,0.00059770545863969,0.0130956286142942,0.0104456635588843,"ENSG00000132356/ENSG00000089041/ENSG00000128699/ENSG00000165996/ENSG00000184304/ENSG00000111728/ENSG00000066322/ENSG00000142871/ENSG00000078124/ENSG00000162630/ENSG00000172296/ENSG00000156671/ENSG00000206527/ENSG00000101558",14
"GO:0072659","GO:0072659","protein localization to plasma membrane","28/957","319/21288",0.0877742946708464,1.95249653600102,3.71880764756373,0.000601014381900243,0.0131050846854397,0.0104532061473834,"ENSG00000116285/ENSG00000165995/ENSG00000134318/ENSG00000168890/ENSG00000138078/ENSG00000154310/ENSG00000171132/ENSG00000145362/ENSG00000145675/ENSG00000095637/ENSG00000161011/ENSG00000101608/ENSG00000114745/ENSG00000166341/ENSG00000160460/ENSG00000168461/ENSG00000170759/ENSG00000067900/ENSG00000184307/ENSG00000162878/ENSG00000144746/ENSG00000075624/ENSG00000165533/ENSG00000084710/ENSG00000133216/ENSG00000138669/ENSG00000132612/ENSG00000135926",28
"GO:0031099","GO:0031099","regeneration","21/957","212/21288",0.0990566037735849,2.20346601999172,3.82068731711871,0.000604903372284782,0.0131050846854397,0.0104532061473834,"ENSG00000166741/ENSG00000136999/ENSG00000003402/ENSG00000126861/ENSG00000116132/ENSG00000107562/ENSG00000119508/ENSG00000143507/ENSG00000136877/ENSG00000102554/ENSG00000181027/ENSG00000140443/ENSG00000110090/ENSG00000074660/ENSG00000124762/ENSG00000132646/ENSG00000148400/ENSG00000096968/ENSG00000103257/ENSG00000106462/ENSG00000116128",21
"GO:0061458","GO:0061458","reproductive system development","29/957","335/21288",0.0865671641791045,1.92564450474898,3.70490735969261,0.000605491192911262,0.0131050846854397,0.0104532061473834,"ENSG00000116285/ENSG00000118689/ENSG00000154734/ENSG00000179593/ENSG00000163661/ENSG00000164104/ENSG00000164442/ENSG00000214274/ENSG00000163083/ENSG00000168556/ENSG00000205213/ENSG00000092969/ENSG00000134363/ENSG00000164305/ENSG00000115884/ENSG00000173757/ENSG00000123610/ENSG00000143869/ENSG00000112715/ENSG00000174697/ENSG00000106003/ENSG00000100206/ENSG00000164292/ENSG00000163659/ENSG00000221829/ENSG00000148400/ENSG00000185551/ENSG00000179295/ENSG00000170315",29
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","9/957","54/21288",0.166666666666667,3.70741901776385,4.32185584948693,0.000620727014876543,0.0133071160566735,0.0106143554739568,"ENSG00000079691/ENSG00000197321/ENSG00000071127/ENSG00000100092/ENSG00000160460/ENSG00000121879/ENSG00000163431/ENSG00000125868/ENSG00000133789",9
"GO:0021954","GO:0021954","central nervous system neuron development","12/957","89/21288",0.134831460674157,2.99926032897749,4.1005347163618,0.000621844533680067,0.0133071160566735,0.0106143554739568,"ENSG00000169750/ENSG00000074047/ENSG00000214944/ENSG00000105711/ENSG00000118257/ENSG00000160460/ENSG00000182580/ENSG00000174697/ENSG00000133216/ENSG00000197381/ENSG00000171862/ENSG00000170315",12
"GO:0001654","GO:0001654","eye development","35/957","433/21288",0.0808314087759815,1.7980554127723,3.64003640691215,0.000622293118998948,0.0133071160566735,0.0106143554739568,"ENSG00000124766/ENSG00000163513/ENSG00000140807/ENSG00000112658/ENSG00000163251/ENSG00000164442/ENSG00000168610/ENSG00000165821/ENSG00000092969/ENSG00000064309/ENSG00000181027/ENSG00000187498/ENSG00000198369/ENSG00000169504/ENSG00000139567/ENSG00000188501/ENSG00000110400/ENSG00000165633/ENSG00000080200/ENSG00000165533/ENSG00000112715/ENSG00000133216/ENSG00000106571/ENSG00000178764/ENSG00000148400/ENSG00000101384/ENSG00000105419/ENSG00000057657/ENSG00000184564/ENSG00000186575/ENSG00000118707/ENSG00000064393/ENSG00000117122/ENSG00000135414/ENSG00000130635",35
"GO:0003281","GO:0003281","ventricular septum development","11/957","77/21288",0.142857142857143,3.17778772951187,4.15349953221033,0.000631649722498556,0.0133718778392218,0.0106660123903139,"ENSG00000124766/ENSG00000163513/ENSG00000164442/ENSG00000169855/ENSG00000092969/ENSG00000135679/ENSG00000142871/ENSG00000107882/ENSG00000168214/ENSG00000148400/ENSG00000057657",11
"GO:0048880","GO:0048880","sensory system development","36/957","450/21288",0.08,1.77956112852665,3.62628759624702,0.000633246745424186,0.0133718778392218,0.0106660123903139,"ENSG00000124766/ENSG00000163513/ENSG00000140807/ENSG00000112658/ENSG00000163251/ENSG00000164442/ENSG00000168610/ENSG00000165821/ENSG00000075213/ENSG00000092969/ENSG00000064309/ENSG00000181027/ENSG00000187498/ENSG00000198369/ENSG00000169504/ENSG00000139567/ENSG00000188501/ENSG00000110400/ENSG00000165633/ENSG00000080200/ENSG00000165533/ENSG00000112715/ENSG00000133216/ENSG00000106571/ENSG00000178764/ENSG00000148400/ENSG00000101384/ENSG00000105419/ENSG00000057657/ENSG00000184564/ENSG00000186575/ENSG00000118707/ENSG00000064393/ENSG00000117122/ENSG00000135414/ENSG00000130635",36
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","30/957","352/21288",0.0852272727272727,1.89583927044742,3.67695573950231,0.00063532678098809,0.0133718778392218,0.0106660123903139,"ENSG00000108821/ENSG00000116584/ENSG00000166482/ENSG00000113456/ENSG00000067369/ENSG00000134294/ENSG00000012048/ENSG00000143878/ENSG00000165802/ENSG00000119714/ENSG00000136997/ENSG00000168398/ENSG00000145675/ENSG00000171492/ENSG00000135679/ENSG00000154767/ENSG00000164305/ENSG00000064666/ENSG00000136560/ENSG00000121879/ENSG00000140443/ENSG00000164171/ENSG00000171792/ENSG00000124762/ENSG00000172939/ENSG00000132518/ENSG00000132646/ENSG00000198793/ENSG00000154864/ENSG00000171862",30
"GO:0104004","GO:0104004","cellular response to environmental stimulus","30/957","352/21288",0.0852272727272727,1.89583927044742,3.67695573950231,0.00063532678098809,0.0133718778392218,0.0106660123903139,"ENSG00000108821/ENSG00000116584/ENSG00000166482/ENSG00000113456/ENSG00000067369/ENSG00000134294/ENSG00000012048/ENSG00000143878/ENSG00000165802/ENSG00000119714/ENSG00000136997/ENSG00000168398/ENSG00000145675/ENSG00000171492/ENSG00000135679/ENSG00000154767/ENSG00000164305/ENSG00000064666/ENSG00000136560/ENSG00000121879/ENSG00000140443/ENSG00000164171/ENSG00000171792/ENSG00000124762/ENSG00000172939/ENSG00000132518/ENSG00000132646/ENSG00000198793/ENSG00000154864/ENSG00000171862",30
"GO:1901654","GO:1901654","response to ketone","22/957","228/21288",0.0964912280701754,2.14640048396854,3.77579519620616,0.000648019398107023,0.013506643683242,0.0107735077009497,"ENSG00000116285/ENSG00000119138/ENSG00000118689/ENSG00000132356/ENSG00000003402/ENSG00000134318/ENSG00000137801/ENSG00000124496/ENSG00000113580/ENSG00000171132/ENSG00000184304/ENSG00000092969/ENSG00000168646/ENSG00000176971/ENSG00000135446/ENSG00000121879/ENSG00000140443/ENSG00000124762/ENSG00000155897/ENSG00000132646/ENSG00000096968/ENSG00000156804",22
"GO:0021510","GO:0021510","spinal cord development","13/957","102/21288",0.127450980392157,2.83508513123118,4.03056238047087,0.000649394326362266,0.013506643683242,0.0107735077009497,"ENSG00000124766/ENSG00000146122/ENSG00000074047/ENSG00000168621/ENSG00000128309/ENSG00000092621/ENSG00000143869/ENSG00000107882/ENSG00000106571/ENSG00000161381/ENSG00000197381/ENSG00000148400/ENSG00000135414",13
"GO:0071453","GO:0071453","cellular response to oxygen levels","19/957","184/21288",0.103260869565217,2.29698786970151,3.83350704294599,0.000651835778203598,0.013506643683242,0.0107735077009497,"ENSG00000118689/ENSG00000150907/ENSG00000132356/ENSG00000003402/ENSG00000134318/ENSG00000136997/ENSG00000165272/ENSG00000164442/ENSG00000171132/ENSG00000135679/ENSG00000100292/ENSG00000102760/ENSG00000112715/ENSG00000119772/ENSG00000148400/ENSG00000198793/ENSG00000147140/ENSG00000101460/ENSG00000064393",19
"GO:1990845","GO:1990845","adaptive thermogenesis","19/957","184/21288",0.103260869565217,2.29698786970151,3.83350704294599,0.000651835778203598,0.013506643683242,0.0107735077009497,"ENSG00000151726/ENSG00000106615/ENSG00000175197/ENSG00000123689/ENSG00000205213/ENSG00000073792/ENSG00000112715/ENSG00000140443/ENSG00000174697/ENSG00000154736/ENSG00000099194/ENSG00000211448/ENSG00000168214/ENSG00000133794/ENSG00000148400/ENSG00000096968/ENSG00000145431/ENSG00000102935/ENSG00000117122",19
"GO:0048659","GO:0048659","smooth muscle cell proliferation","20/957","199/21288",0.100502512562814,2.23562955845056,3.7994493769064,0.000672543946487695,0.0138819302622518,0.0110728531892772,"ENSG00000154734/ENSG00000136999/ENSG00000170989/ENSG00000119508/ENSG00000137801/ENSG00000175197/ENSG00000214274/ENSG00000145675/ENSG00000135679/ENSG00000160712/ENSG00000100292/ENSG00000150593/ENSG00000121879/ENSG00000140443/ENSG00000164171/ENSG00000124762/ENSG00000197442/ENSG00000096968/ENSG00000168811/ENSG00000171862",20
"GO:0071695","GO:0071695","anatomical structure maturation","26/957","290/21288",0.0896551724137931,1.99433574748676,3.69893683481125,0.000677554215000186,0.0139315570515038,0.0111124377528978,"ENSG00000109906/ENSG00000118689/ENSG00000169750/ENSG00000182197/ENSG00000170989/ENSG00000083223/ENSG00000175197/ENSG00000163251/ENSG00000107338/ENSG00000164050/ENSG00000071242/ENSG00000214274/ENSG00000092969/ENSG00000225697/ENSG00000166341/ENSG00000160460/ENSG00000139567/ENSG00000184156/ENSG00000112715/ENSG00000174697/ENSG00000074660/ENSG00000124762/ENSG00000100206/ENSG00000168214/ENSG00000177706/ENSG00000135414",26
"GO:0046777","GO:0046777","protein autophosphorylation","21/957","214/21288",0.0981308411214953,2.18287287961797,3.77316069895548,0.000683922986876552,0.0139626599007906,0.0111372467871901,"ENSG00000181467/ENSG00000163491/ENSG00000116285/ENSG00000152495/ENSG00000173517/ENSG00000070808/ENSG00000152332/ENSG00000154310/ENSG00000184304/ENSG00000083290/ENSG00000182580/ENSG00000196411/ENSG00000112715/ENSG00000140443/ENSG00000172939/ENSG00000136235/ENSG00000198793/ENSG00000096968/ENSG00000177706/ENSG00000183496/ENSG00000145431",21
"GO:0060397","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","4/957","10/21288",0.4,8.89780564263323,5.41969527086278,0.000685552766115813,0.0139626599007906,0.0111372467871901,"ENSG00000168610/ENSG00000126561/ENSG00000173757/ENSG00000096968",4
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","10/957","66/21288",0.151515151515152,3.37038092523986,4.18437679623016,0.000688425504884701,0.0139626599007906,0.0111372467871901,"ENSG00000119138/ENSG00000118689/ENSG00000003402/ENSG00000113580/ENSG00000168646/ENSG00000168309/ENSG00000140443/ENSG00000152518/ENSG00000096968/ENSG00000156804",10
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","6/957","25/21288",0.24,5.33868338557994,4.70922588234658,0.000689514069174843,0.0139626599007906,0.0111372467871901,"ENSG00000130513/ENSG00000168610/ENSG00000145675/ENSG00000126561/ENSG00000173757/ENSG00000096968",6
